,id,accident_risk
150649,668403,0.14971654
150650,668404,0.45509353
150651,668405,0.68361163
150652,668406,0.14332835
150653,668407,0.30708224
150654,668408,0.3241976
150655,668409,0.14592186
150656,668410,0.3206442
150657,668411,0.20279431
150658,668412,0.41933483
150659,668413,0.3423934
150660,668414,0.2543423
150661,668415,0.39994273
150662,668416,0.28896356
150663,668417,0.31201714
150664,668418,0.096733116
150665,668419,0.2836394
150666,668420,0.30996573
150667,668421,0.08960695
150668,668422,0.32404134
150669,668423,0.4179604
150670,668424,0.38311514
150671,668425,0.20468907
150672,668426,0.31583455
150673,668427,0.22890991
150674,668428,0.3230637
150675,668429,0.18293326
150676,668430,0.54571027
150677,668431,0.5022266
150678,668432,0.3181506
150679,668433,0.5010364
150680,668434,0.15765707
150681,668435,0.46093142
150682,668436,0.5496386
150683,668437,0.12254539
150684,668438,0.28615034
150685,668439,0.5489123
150686,668440,0.55469126
150687,668441,0.44108805
150688,668442,0.3726359
150689,668443,0.22513995
150690,668444,0.41623986
150691,668445,0.41394874
150692,668446,0.5449463
150693,668447,0.3172803
150694,668448,0.3017951
150695,668449,0.4538584
150696,668450,0.34663075
150697,668451,0.07497223
150698,668452,0.7346946
150699,668453,0.29344323
150700,668454,0.29371652
150701,668455,0.32968798
150702,668456,0.55693036
150703,668457,0.3812106
150704,668458,0.71434456
150705,668459,0.5049874
150706,668460,0.40472695
150707,668461,0.41103232
150708,668462,0.2780327
150709,668463,0.5123636
150710,668464,0.34719628
150711,668465,0.64219064
150712,668466,0.17120916
150713,668467,0.4319811
150714,668468,0.7250712
150715,668469,0.17775014
150716,668470,0.6961475
150717,668471,0.3340013
150718,668472,0.3627881
150719,668473,0.4165074
150720,668474,0.35904896
150721,668475,0.24567881
150722,668476,0.3732763
150723,668477,0.23250644
150724,668478,0.50203335
150725,668479,0.13111015
150726,668480,0.41832358
150727,668481,0.3852601
150728,668482,0.35098958
150729,668483,0.04792702
150730,668484,0.2859392
150731,668485,0.27622434
150732,668486,0.08674324
150733,668487,0.5438557
150734,668488,0.31568536
150735,668489,0.32623112
150736,668490,0.12872602
150737,668491,0.12881781
150738,668492,0.33759484
150739,668493,0.121155284
150740,668494,0.11833487
150741,668495,0.2999143
150742,668496,0.5507381
150743,668497,0.29478946
150744,668498,0.23722576
150745,668499,0.24927995
150746,668500,0.28169405
150747,668501,0.32162216
150748,668502,0.34349272
150749,668503,0.30363402
150750,668504,0.17189384
150751,668505,0.62876856
150752,668506,0.36671662
150753,668507,0.45702526
150754,668508,0.16853225
150755,668509,0.41164288
150756,668510,0.31992936
150757,668511,0.28569508
150758,668512,0.28381148
150759,668513,0.49872425
150760,668514,0.24318705
150761,668515,0.3363636
150762,668516,0.36453336
150763,668517,0.34757733
150764,668518,0.17926377
150765,668519,0.33538136
150766,668520,0.37399876
150767,668521,0.25008783
150768,668522,0.30979818
150769,668523,0.2502065
150770,668524,0.4126316
150771,668525,0.17087898
150772,668526,0.18111968
150773,668527,0.20180576
150774,668528,0.36236325
150775,668529,0.13232903
150776,668530,0.28448403
150777,668531,0.31727692
150778,668532,0.16830556
150779,668533,0.35926384
150780,668534,0.4825516
150781,668535,0.2741566
150782,668536,0.38019267
150783,668537,0.28791955
150784,668538,0.3889639
150785,668539,0.35088924
150786,668540,0.3087632
150787,668541,0.41089398
150788,668542,0.45992294
150789,668543,0.41819057
150790,668544,0.30485505
150791,668545,0.35859728
150792,668546,0.10710051
150793,668547,0.6380918
150794,668548,0.22407961
150795,668549,0.46329236
150796,668550,0.3501345
150797,668551,0.11848914
150798,668552,0.20877214
150799,668553,0.22230671
150800,668554,0.20852366
150801,668555,0.37903872
150802,668556,0.43512112
150803,668557,0.35682553
150804,668558,0.32191047
150805,668559,0.2955934
150806,668560,0.3072151
150807,668561,0.17131566
150808,668562,0.31979397
150809,668563,0.48934534
150810,668564,0.29464728
150811,668565,0.10042454
150812,668566,0.4052466
150813,668567,0.526001
150814,668568,0.45166177
150815,668569,0.4121808
150816,668570,0.32422787
150817,668571,0.37793055
150818,668572,0.20507608
150819,668573,0.2313215
150820,668574,0.34212828
150821,668575,0.27352488
150822,668576,0.33981076
150823,668577,0.37337792
150824,668578,0.27368852
150825,668579,0.25855002
150826,668580,0.34398693
150827,668581,0.724648
150828,668582,0.4973324
150829,668583,0.3164727
150830,668584,0.08374573
150831,668585,0.30082986
150832,668586,0.65751404
150833,668587,0.22915447
150834,668588,0.63808256
150835,668589,0.0710546
150836,668590,0.57722914
150837,668591,0.28206846
150838,668592,0.2970481
150839,668593,0.16657434
150840,668594,0.49325788
150841,668595,0.450141
150842,668596,0.040787112
150843,668597,0.32605422
150844,668598,0.21928443
150845,668599,0.35145208
150846,668600,0.34029034
150847,668601,0.28200433
150848,668602,0.43173498
150849,668603,0.49030325
150850,668604,0.34458652
150851,668605,0.1904544
150852,668606,0.4897012
150853,668607,0.46107674
150854,668608,0.30972606
150855,668609,0.62084967
150856,668610,0.5125845
150857,668611,0.30045626
150858,668612,0.10544936
150859,668613,0.67651045
150860,668614,0.5773893
150861,668615,0.30926847
150862,668616,0.44886902
150863,668617,0.2854598
150864,668618,0.33947843
150865,668619,0.46644258
150866,668620,0.6585083
150867,668621,0.25616172
150868,668622,0.47769165
150869,668623,0.37611023
150870,668624,0.47480083
150871,668625,0.26557767
150872,668626,0.3070994
150873,668627,0.1292836
150874,668628,0.6549497
150875,668629,0.46854964
150876,668630,0.49514678
150877,668631,0.17058463
150878,668632,0.29801598
150879,668633,0.30096844
150880,668634,0.19053349
150881,668635,0.2957304
150882,668636,0.37889874
150883,668637,0.2959064
150884,668638,0.37948534
150885,668639,0.44619724
150886,668640,0.19936451
150887,668641,0.54043436
150888,668642,0.4711362
150889,668643,0.30092594
150890,668644,0.5845152
150891,668645,0.26537868
150892,668646,0.35562733
150893,668647,0.13207158
150894,668648,0.47341442
150895,668649,0.16680402
150896,668650,0.17997487
150897,668651,0.24699664
150898,668652,0.19114028
150899,668653,0.580345
150900,668654,0.17164506
150901,668655,0.45851704
150902,668656,0.274976
150903,668657,0.5839034
150904,668658,0.4233605
150905,668659,0.32830328
150906,668660,0.3239348
150907,668661,0.54457074
150908,668662,0.63021576
150909,668663,0.22508453
150910,668664,0.5764918
150911,668665,0.19075733
150912,668666,0.4724862
150913,668667,0.2306628
150914,668668,0.2304418
150915,668669,0.5687759
150916,668670,0.24417065
150917,668671,0.45547512
150918,668672,0.38497034
150919,668673,0.7102228
150920,668674,0.48551187
150921,668675,0.26313576
150922,668676,0.557793
150923,668677,0.21334109
150924,668678,0.42860025
150925,668679,0.38268608
150926,668680,0.49408537
150927,668681,0.37964588
150928,668682,0.38629466
150929,668683,0.53763276
150930,668684,0.38909015
150931,668685,0.47244748
150932,668686,0.3067374
150933,668687,0.34910223
150934,668688,0.4209072
150935,668689,0.6899692
150936,668690,0.5279809
150937,668691,0.121725745
150938,668692,0.5348802
150939,668693,0.26715466
150940,668694,0.66883725
150941,668695,0.29810157
150942,668696,0.31117964
150943,668697,0.5640624
150944,668698,0.3664677
150945,668699,0.3596534
150946,668700,0.4983735
150947,668701,0.41395402
150948,668702,0.38417825
150949,668703,0.3293816
150950,668704,0.2873591
150951,668705,0.46738857
150952,668706,0.3697271
150953,668707,0.5493182
150954,668708,0.24581635
150955,668709,0.22060537
150956,668710,0.46548498
150957,668711,0.4201507
150958,668712,0.21516463
150959,668713,0.5334168
150960,668714,0.1806815
150961,668715,0.5268016
150962,668716,0.37876368
150963,668717,0.3125382
150964,668718,0.47673753
150965,668719,0.34264475
150966,668720,0.1462558
150967,668721,0.31389177
150968,668722,0.21364793
150969,668723,0.36491913
150970,668724,0.31459174
150971,668725,0.3032767
150972,668726,0.26524985
150973,668727,0.5187444
150974,668728,0.24020767
150975,668729,0.30204168
150976,668730,0.33146015
150977,668731,0.16390605
150978,668732,0.53148395
150979,668733,0.47468254
150980,668734,0.41466132
150981,668735,0.23688506
150982,668736,0.3321347
150983,668737,0.32926953
150984,668738,0.25509566
150985,668739,0.17161824
150986,668740,0.22304788
150987,668741,0.562296
150988,668742,0.21919852
150989,668743,0.38755852
150990,668744,0.463616
150991,668745,0.58030224
150992,668746,0.3707241
150993,668747,0.29906443
150994,668748,0.37832323
150995,668749,0.50143176
150996,668750,0.29263708
150997,668751,0.41587564
150998,668752,0.16565868
150999,668753,0.13216546
151000,668754,0.33516824
151001,668755,0.18390574
151002,668756,0.2852385
151003,668757,0.16648209
151004,668758,0.38549906
151005,668759,0.29673406
151006,668760,0.6949028
151007,668761,0.26454803
151008,668762,0.31162113
151009,668763,0.24970752
151010,668764,0.21216431
151011,668765,0.12374986
151012,668766,0.12491905
151013,668767,0.54074436
151014,668768,0.2829533
151015,668769,0.27508202
151016,668770,0.65634376
151017,668771,0.344175
151018,668772,0.5188841
151019,668773,0.50097966
151020,668774,0.24866328
151021,668775,0.18364155
151022,668776,0.28443626
151023,668777,0.23001665
151024,668778,0.5389938
151025,668779,0.29132417
151026,668780,0.1451528
151027,668781,0.3489414
151028,668782,0.70336753
151029,668783,0.29035643
151030,668784,0.14035855
151031,668785,0.3090778
151032,668786,0.10600259
151033,668787,0.5326216
151034,668788,0.29087958
151035,668789,0.34814674
151036,668790,0.50325423
151037,668791,0.46359432
151038,668792,0.10139335
151039,668793,0.62878096
151040,668794,0.18174875
151041,668795,0.30057883
151042,668796,0.6960586
151043,668797,0.53018194
151044,668798,0.5512321
151045,668799,0.22478387
151046,668800,0.15641034
151047,668801,0.43749225
151048,668802,0.2975327
151049,668803,0.38813242
151050,668804,0.48775336
151051,668805,0.4714923
151052,668806,0.3145983
151053,668807,0.76605016
151054,668808,0.34854382
151055,668809,0.23465204
151056,668810,0.3989291
151057,668811,0.79208666
151058,668812,0.1914074
151059,668813,0.35657918
151060,668814,0.37088427
151061,668815,0.4796869
151062,668816,0.14374074
151063,668817,0.22180825
151064,668818,0.21913373
151065,668819,0.27970028
151066,668820,0.49379876
151067,668821,0.23970884
151068,668822,0.40799853
151069,668823,0.33198535
151070,668824,0.4094525
151071,668825,0.20278244
151072,668826,0.38231945
151073,668827,0.22677672
151074,668828,0.15275842
151075,668829,0.14022793
151076,668830,0.12456435
151077,668831,0.25099853
151078,668832,0.21443103
151079,668833,0.6266556
151080,668834,0.33742422
151081,668835,0.24928263
151082,668836,0.34083924
151083,668837,0.4317499
151084,668838,0.30873877
151085,668839,0.093431234
151086,668840,0.120947346
151087,668841,0.36283854
151088,668842,0.3441891
151089,668843,0.41098636
151090,668844,0.33282468
151091,668845,0.46543083
151092,668846,0.1733096
151093,668847,0.16654624
151094,668848,0.51330805
151095,668849,0.56910753
151096,668850,0.4690652
151097,668851,0.3730105
151098,668852,0.30614638
151099,668853,0.45057735
151100,668854,0.2455558
151101,668855,0.49125287
151102,668856,0.31647125
151103,668857,0.08259612
151104,668858,0.26272255
151105,668859,0.37851563
151106,668860,0.16912693
151107,668861,0.23130544
151108,668862,0.22743563
151109,668863,0.40596372
151110,668864,0.29119128
151111,668865,0.4164247
151112,668866,0.31378174
151113,668867,0.34280056
151114,668868,0.70660055
151115,668869,0.13316754
151116,668870,0.41244847
151117,668871,0.24862568
151118,668872,0.28953102
151119,668873,0.34602273
151120,668874,0.37896842
151121,668875,0.1342422
151122,668876,0.47013634
151123,668877,0.45014673
151124,668878,0.21178506
151125,668879,0.46009955
151126,668880,0.054595232
151127,668881,0.37904093
151128,668882,0.3716438
151129,668883,0.59398586
151130,668884,0.31341442
151131,668885,0.26090792
151132,668886,0.24442135
151133,668887,0.41151744
151134,668888,0.3168111
151135,668889,0.49819115
151136,668890,0.3819281
151137,668891,0.7059871
151138,668892,0.30122364
151139,668893,0.18927446
151140,668894,0.41374603
151141,668895,0.6101103
151142,668896,0.39444417
151143,668897,0.28785208
151144,668898,0.46681088
151145,668899,0.34583864
151146,668900,0.29006925
151147,668901,0.32915285
151148,668902,0.579258
151149,668903,0.40892366
151150,668904,0.32438028
151151,668905,0.33538014
151152,668906,0.3107572
151153,668907,0.5554071
151154,668908,0.4120003
151155,668909,0.18875322
151156,668910,0.3180379
151157,668911,0.28126046
151158,668912,0.50202465
151159,668913,0.43164235
151160,668914,0.28757548
151161,668915,0.21841164
151162,668916,0.25671378
151163,668917,0.20305738
151164,668918,0.19692075
151165,668919,0.6753018
151166,668920,0.4126977
151167,668921,0.11455195
151168,668922,0.35301846
151169,668923,0.11366966
151170,668924,0.37182325
151171,668925,0.36022067
151172,668926,0.24218065
151173,668927,0.34406582
151174,668928,0.4742778
151175,668929,0.12735163
151176,668930,0.3914414
151177,668931,0.3176254
151178,668932,0.23988916
151179,668933,0.3204374
151180,668934,0.46426362
151181,668935,0.18506943
151182,668936,0.26833147
151183,668937,0.27589658
151184,668938,0.6351766
151185,668939,0.47561428
151186,668940,0.32339075
151187,668941,0.18623766
151188,668942,0.69737643
151189,668943,0.43705693
151190,668944,0.36372504
151191,668945,0.030095518
151192,668946,0.24836901
151193,668947,0.36706686
151194,668948,0.30902195
151195,668949,0.2150741
151196,668950,0.37576088
151197,668951,0.33792055
151198,668952,0.37683043
151199,668953,0.045587186
151200,668954,0.28339466
151201,668955,0.35098746
151202,668956,0.3002108
151203,668957,0.4618793
151204,668958,0.4160186
151205,668959,0.15129252
151206,668960,0.20566495
151207,668961,0.39576417
151208,668962,0.30210936
151209,668963,0.29681233
151210,668964,0.2818638
151211,668965,0.20447835
151212,668966,0.30015764
151213,668967,0.2798638
151214,668968,0.45289344
151215,668969,0.13147111
151216,668970,0.044122558
151217,668971,0.33335978
151218,668972,0.14421898
151219,668973,0.32950383
151220,668974,0.25087717
151221,668975,0.6655246
151222,668976,0.38288492
151223,668977,0.43714792
151224,668978,0.45525825
151225,668979,0.32916874
151226,668980,0.34738687
151227,668981,0.34555736
151228,668982,0.41508618
151229,668983,0.34393963
151230,668984,0.49353153
151231,668985,0.36264238
151232,668986,0.81129664
151233,668987,0.46819007
151234,668988,0.20524932
151235,668989,0.21781525
151236,668990,0.17404063
151237,668991,0.29130033
151238,668992,0.41392422
151239,668993,0.15213335
151240,668994,0.43222818
151241,668995,0.5027417
151242,668996,0.40723705
151243,668997,0.6137506
151244,668998,0.5095459
151245,668999,0.3803572
151246,669000,0.2874956
151247,669001,0.35909835
151248,669002,0.3726625
151249,669003,0.51810443
151250,669004,0.58683074
151251,669005,0.22185625
151252,669006,0.35211837
151253,669007,0.55756515
151254,669008,0.71004105
151255,669009,0.31273004
151256,669010,0.28118235
151257,669011,0.3636719
151258,669012,0.32920432
151259,669013,0.50874877
151260,669014,0.2599291
151261,669015,0.56611454
151262,669016,0.18485507
151263,669017,0.35070434
151264,669018,0.108104214
151265,669019,0.4826894
151266,669020,0.5568571
151267,669021,0.4191785
151268,669022,0.30917457
151269,669023,0.34087583
151270,669024,0.2916997
151271,669025,0.35478675
151272,669026,0.48642248
151273,669027,0.470791
151274,669028,0.063064486
151275,669029,0.25575778
151276,669030,0.28132862
151277,669031,0.4001765
151278,669032,0.32726082
151279,669033,0.6068928
151280,669034,0.21242908
151281,669035,0.16166767
151282,669036,0.48094857
151283,669037,0.40674436
151284,669038,0.38358593
151285,669039,0.1080034
151286,669040,0.18602894
151287,669041,0.33690396
151288,669042,0.32180315
151289,669043,0.18143424
151290,669044,0.23087521
151291,669045,0.18473056
151292,669046,0.3523026
151293,669047,0.05637257
151294,669048,0.13089684
151295,669049,0.3110723
151296,669050,0.7606353
151297,669051,0.17514847
151298,669052,0.1880652
151299,669053,0.20256925
151300,669054,0.2487437
151301,669055,0.28982085
151302,669056,0.12925775
151303,669057,0.5530394
151304,669058,0.3536249
151305,669059,0.050748244
151306,669060,0.4527228
151307,669061,0.4988493
151308,669062,0.28089923
151309,669063,0.6970511
151310,669064,0.41262752
151311,669065,0.3147143
151312,669066,0.65265834
151313,669067,0.3335924
151314,669068,0.61989695
151315,669069,0.3430482
151316,669070,0.36399493
151317,669071,0.26667318
151318,669072,0.42529052
151319,669073,0.384346
151320,669074,0.4653223
151321,669075,0.39641097
151322,669076,0.4263248
151323,669077,0.697618
151324,669078,0.36948666
151325,669079,0.4172773
151326,669080,0.7121362
151327,669081,0.30065465
151328,669082,0.3571415
151329,669083,0.5206454
151330,669084,0.43901116
151331,669085,0.42132047
151332,669086,0.5240845
151333,669087,0.18953879
151334,669088,0.4790058
151335,669089,0.18669246
151336,669090,0.2280268
151337,669091,0.5493143
151338,669092,0.540562
151339,669093,0.80475414
151340,669094,0.26203215
151341,669095,0.4726463
151342,669096,0.27921018
151343,669097,0.08972058
151344,669098,0.21564202
151345,669099,0.31729364
151346,669100,0.31823263
151347,669101,0.57150453
151348,669102,0.55808336
151349,669103,0.30292705
151350,669104,0.3279233
151351,669105,0.4500557
151352,669106,0.1891239
151353,669107,0.32503572
151354,669108,0.18762462
151355,669109,0.30426675
151356,669110,0.38183278
151357,669111,0.12268069
151358,669112,0.7460117
151359,669113,0.3198438
151360,669114,0.3257328
151361,669115,0.34195387
151362,669116,0.30989102
151363,669117,0.37127987
151364,669118,0.21998098
151365,669119,0.22662485
151366,669120,0.33061835
151367,669121,0.18870017
151368,669122,0.3676206
151369,669123,0.31146938
151370,669124,0.4162779
151371,669125,0.33801687
151372,669126,0.23247972
151373,669127,0.15921003
151374,669128,0.1016124
151375,669129,0.33807316
151376,669130,0.10451568
151377,669131,0.44606876
151378,669132,0.19767709
151379,669133,0.32745495
151380,669134,0.5724511
151381,669135,0.26353723
151382,669136,0.48186013
151383,669137,0.37152985
151384,669138,0.19156943
151385,669139,0.81341773
151386,669140,0.107363135
151387,669141,0.22559313
151388,669142,0.17198673
151389,669143,0.4127493
151390,669144,0.37727135
151391,669145,0.3112056
151392,669146,0.285553
151393,669147,0.15941331
151394,669148,0.41023532
151395,669149,0.37265962
151396,669150,0.29705822
151397,669151,0.22535986
151398,669152,0.5006676
151399,669153,0.4923943
151400,669154,0.30643988
151401,669155,0.4521146
151402,669156,0.6126235
151403,669157,0.14992175
151404,669158,0.35098422
151405,669159,0.3696646
151406,669160,0.5441973
151407,669161,0.48649213
151408,669162,0.38188136
151409,669163,0.26730257
151410,669164,0.3572508
151411,669165,0.3698431
151412,669166,0.30415052
151413,669167,0.40967324
151414,669168,0.65403557
151415,669169,0.49468976
151416,669170,0.20944425
151417,669171,0.10106057
151418,669172,0.22350529
151419,669173,0.43619686
151420,669174,0.038704745
151421,669175,0.23612401
151422,669176,0.41051817
151423,669177,0.46814165
151424,669178,0.5240785
151425,669179,0.19618353
151426,669180,0.5677481
151427,669181,0.32553807
151428,669182,0.20198676
151429,669183,0.50324696
151430,669184,0.49086812
151431,669185,0.27535936
151432,669186,0.28921255
151433,669187,0.17152493
151434,669188,0.8210109
151435,669189,0.21541251
151436,669190,0.36014038
151437,669191,0.11150085
151438,669192,0.29937425
151439,669193,0.12638646
151440,669194,0.63936865
151441,669195,0.25392357
151442,669196,0.42915645
151443,669197,0.28169537
151444,669198,0.31110018
151445,669199,0.12845631
151446,669200,0.4995089
151447,669201,0.35274443
151448,669202,0.3749782
151449,669203,0.1912262
151450,669204,0.3987201
151451,669205,0.33638078
151452,669206,0.3642715
151453,669207,0.16865312
151454,669208,0.52001196
151455,669209,0.15014914
151456,669210,0.2583367
151457,669211,0.25486803
151458,669212,0.17913009
151459,669213,0.3540936
151460,669214,0.3483876
151461,669215,0.31183374
151462,669216,0.22563422
151463,669217,0.3225681
151464,669218,0.14604701
151465,669219,0.45011038
151466,669220,0.2739455
151467,669221,0.5240446
151468,669222,0.4597159
151469,669223,0.5910264
151470,669224,0.4052234
151471,669225,0.73978513
151472,669226,0.25662678
151473,669227,0.46867362
151474,669228,0.6199088
151475,669229,0.374318
151476,669230,0.22384244
151477,669231,0.12580362
151478,669232,0.12751561
151479,669233,0.39441097
151480,669234,0.74945813
151481,669235,0.5376099
151482,669236,0.3667526
151483,669237,0.13221444
151484,669238,0.30679044
151485,669239,0.34323558
151486,669240,0.12591203
151487,669241,0.29743055
151488,669242,0.36530793
151489,669243,0.4900982
151490,669244,0.22071049
151491,669245,0.50258887
151492,669246,0.2871504
151493,669247,0.5435366
151494,669248,0.26945922
151495,669249,0.56003296
151496,669250,0.27278942
151497,669251,0.3493468
151498,669252,0.4752604
151499,669253,0.13913123
151500,669254,0.11023189
151501,669255,0.45328906
151502,669256,0.30650732
151503,669257,0.04014484
151504,669258,0.29333434
151505,669259,0.61839193
151506,669260,0.4559497
151507,669261,0.2962474
151508,669262,0.5015856
151509,669263,0.3633427
151510,669264,0.1433224
151511,669265,0.26921126
151512,669266,0.36340848
151513,669267,0.52280885
151514,669268,0.12586656
151515,669269,0.40877882
151516,669270,0.16207467
151517,669271,0.48663673
151518,669272,0.49920917
151519,669273,0.28390607
151520,669274,0.18299259
151521,669275,0.39108667
151522,669276,0.21963646
151523,669277,0.46075195
151524,669278,0.31801167
151525,669279,0.03847933
151526,669280,0.40543413
151527,669281,0.12938485
151528,669282,0.19257234
151529,669283,0.6644651
151530,669284,0.4537555
151531,669285,0.090759106
151532,669286,0.49340963
151533,669287,0.44797727
151534,669288,0.37673387
151535,669289,0.35926047
151536,669290,0.18685219
151537,669291,0.37612447
151538,669292,0.70598656
151539,669293,0.40845212
151540,669294,0.26059592
151541,669295,0.31605482
151542,669296,0.48350528
151543,669297,0.15427995
151544,669298,0.5452401
151545,669299,0.4423464
151546,669300,0.22172974
151547,669301,0.7188897
151548,669302,0.52961576
151549,669303,0.3033595
151550,669304,0.31832305
151551,669305,0.15567605
151552,669306,0.315093
151553,669307,0.5446677
151554,669308,0.72554904
151555,669309,0.7997852
151556,669310,0.60984015
151557,669311,0.23558395
151558,669312,0.62450725
151559,669313,0.30409256
151560,669314,0.43057305
151561,669315,0.4167582
151562,669316,0.47329006
151563,669317,0.468027
151564,669318,0.20286211
151565,669319,0.18158197
151566,669320,0.13016865
151567,669321,0.28957698
151568,669322,0.045299694
151569,669323,0.3521798
151570,669324,0.5030438
151571,669325,0.19684072
151572,669326,0.5462625
151573,669327,0.41152543
151574,669328,0.17614973
151575,669329,0.23282878
151576,669330,0.3758509
151577,669331,0.31771156
151578,669332,0.22134334
151579,669333,0.45688897
151580,669334,0.5440457
151581,669335,0.1377731
151582,669336,0.35933512
151583,669337,0.3587985
151584,669338,0.41040412
151585,669339,0.30073625
151586,669340,0.41695327
151587,669341,0.38216385
151588,669342,0.68379474
151589,669343,0.41786268
151590,669344,0.1528329
151591,669345,0.33160222
151592,669346,0.23824818
151593,669347,0.110230625
151594,669348,0.4597199
151595,669349,0.35660332
151596,669350,0.30292398
151597,669351,0.24289098
151598,669352,0.42145345
151599,669353,0.30228275
151600,669354,0.3695859
151601,669355,0.15953535
151602,669356,0.49924964
151603,669357,0.24955213
151604,669358,0.12956549
151605,669359,0.12981288
151606,669360,0.4999587
151607,669361,0.30473104
151608,669362,0.7859138
151609,669363,0.32969534
151610,669364,0.4622975
151611,669365,0.3018607
151612,669366,0.36128014
151613,669367,0.103430755
151614,669368,0.35109878
151615,669369,0.4007794
151616,669370,0.15543017
151617,669371,0.32583418
151618,669372,0.39090183
151619,669373,0.29600573
151620,669374,0.43734336
151621,669375,0.30111402
151622,669376,0.6625098
151623,669377,0.26064268
151624,669378,0.3497492
151625,669379,0.18640605
151626,669380,0.54160386
151627,669381,0.07009294
151628,669382,0.5414831
151629,669383,0.44718754
151630,669384,0.38181505
151631,669385,0.28916198
151632,669386,0.4796132
151633,669387,0.46169946
151634,669388,0.35608605
151635,669389,0.43426365
151636,669390,0.5434348
151637,669391,0.22182438
151638,669392,0.5429683
151639,669393,0.37976176
151640,669394,0.1809336
151641,669395,0.56247914
151642,669396,0.651676
151643,669397,0.48422262
151644,669398,0.3229423
151645,669399,0.6224056
151646,669400,0.4646108
151647,669401,0.18129483
151648,669402,0.4808862
151649,669403,0.32804856
151650,669404,0.23913512
151651,669405,0.44437036
151652,669406,0.1857459
151653,669407,0.31408572
151654,669408,0.07734318
151655,669409,0.37449226
151656,669410,0.5152316
151657,669411,0.19526237
151658,669412,0.39160404
151659,669413,0.31396195
151660,669414,0.17887256
151661,669415,0.37227613
151662,669416,0.2168844
151663,669417,0.4807446
151664,669418,0.36219963
151665,669419,0.19296396
151666,669420,0.2844692
151667,669421,0.42683947
151668,669422,0.7276012
151669,669423,0.36136213
151670,669424,0.28994608
151671,669425,0.48468444
151672,669426,0.2951441
151673,669427,0.49635503
151674,669428,0.7028584
151675,669429,0.3876634
151676,669430,0.5126788
151677,669431,0.1229529
151678,669432,0.49860874
151679,669433,0.19621664
151680,669434,0.32126868
151681,669435,0.72954607
151682,669436,0.55159104
151683,669437,0.092321485
151684,669438,0.43290037
151685,669439,0.6245569
151686,669440,0.42373067
151687,669441,0.5534341
151688,669442,0.3586442
151689,669443,0.27003565
151690,669444,0.33269802
151691,669445,0.50097567
151692,669446,0.3121019
151693,669447,0.36794683
151694,669448,0.14496481
151695,669449,0.11746786
151696,669450,0.18666582
151697,669451,0.33357313
151698,669452,0.3252008
151699,669453,0.3723391
151700,669454,0.8699853
151701,669455,0.59909296
151702,669456,0.30258402
151703,669457,0.33629453
151704,669458,0.4588248
151705,669459,0.29148978
151706,669460,0.24884276
151707,669461,0.18282154
151708,669462,0.12876472
151709,669463,0.37627342
151710,669464,0.22685754
151711,669465,0.28364736
151712,669466,0.31579575
151713,669467,0.5402691
151714,669468,0.38021383
151715,669469,0.24125479
151716,669470,0.32186976
151717,669471,0.2681826
151718,669472,0.29998013
151719,669473,0.45697737
151720,669474,0.0634053
151721,669475,0.7651357
151722,669476,0.2274112
151723,669477,0.49868163
151724,669478,0.17088279
151725,669479,0.05758879
151726,669480,0.3586561
151727,669481,0.324148
151728,669482,0.46905044
151729,669483,0.1866043
151730,669484,0.2743638
151731,669485,0.24660225
151732,669486,0.36584553
151733,669487,0.12841734
151734,669488,0.04062658
151735,669489,0.2232087
151736,669490,0.49513376
151737,669491,0.17628033
151738,669492,0.17140864
151739,669493,0.31778753
151740,669494,0.4629452
151741,669495,0.21827617
151742,669496,0.19908534
151743,669497,0.37817958
151744,669498,0.32420698
151745,669499,0.31829384
151746,669500,0.21739262
151747,669501,0.44544792
151748,669502,0.55805415
151749,669503,0.22033978
151750,669504,0.4085592
151751,669505,0.45926908
151752,669506,0.47725916
151753,669507,0.64472187
151754,669508,0.36480224
151755,669509,0.22154771
151756,669510,0.15269405
151757,669511,0.49679387
151758,669512,0.40459076
151759,669513,0.40226135
151760,669514,0.18202157
151761,669515,0.40074927
151762,669516,0.12722276
151763,669517,0.36306328
151764,669518,0.18910904
151765,669519,0.13154021
151766,669520,0.036092564
151767,669521,0.7097076
151768,669522,0.37288877
151769,669523,0.2079062
151770,669524,0.34947392
151771,669525,0.420311
151772,669526,0.51125354
151773,669527,0.19600841
151774,669528,0.38456386
151775,669529,0.3485576
151776,669530,0.4701533
151777,669531,0.2913488
151778,669532,0.2346347
151779,669533,0.5487561
151780,669534,0.085120164
151781,669535,0.28936827
151782,669536,0.251324
151783,669537,0.38675454
151784,669538,0.40961385
151785,669539,0.27788955
151786,669540,0.51785463
151787,669541,0.47082824
151788,669542,0.64332855
151789,669543,0.47406295
151790,669544,0.370316
151791,669545,0.44794685
151792,669546,0.29518017
151793,669547,0.220192
151794,669548,0.30151618
151795,669549,0.66194594
151796,669550,0.4221325
151797,669551,0.5048256
151798,669552,0.35921454
151799,669553,0.49568832
151800,669554,0.4060187
151801,669555,0.38754418
151802,669556,0.23868662
151803,669557,0.46983942
151804,669558,0.736843
151805,669559,0.2809888
151806,669560,0.054006398
151807,669561,0.34107617
151808,669562,0.43351915
151809,669563,0.37892136
151810,669564,0.22396278
151811,669565,0.19116421
151812,669566,0.36410218
151813,669567,0.3416963
151814,669568,0.05350225
151815,669569,0.5156973
151816,669570,0.3814984
